player_id,player,position,birth_date,league,minutes,matches,passes,passes_accurate,key_passes,assists,smart_passes,passes_into_penalty_area,progressive_passes,progressive_pass_distance,crosses,long_passes,shots,shots_on_target,goals,dribbles_won,dribbles_attempted,accelerations,touches_att_pen_area,tackles_won,tackles_attempted,interceptions,clearances,aerials_won,age,season,passes_pct,dribble_success_pct
482491,Z. Youssouf,MF,1999-07-11,Ligue 1,127.0,5.0,49.0,34.0,0.0,0.0,1.0,2.0,3.0,115.5,1.0,4.0,3.0,0.0,0.0,7.0,34.0,4.0,5.0,1.0,11.0,3.0,0.0,3.0,18,2017-18,69.4,20.6
25789,C. M'Bengue,DF,1988-07-23,Ligue 1,490.0,7.0,160.0,126.0,1.0,0.0,1.0,1.0,39.0,1395.4499999999994,4.0,29.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,6.0,38.0,28.0,10.0,11.0,29,2017-18,78.8,25.0
48318,Jonathan Cafu,FW,1991-07-10,Ligue 1,623.0,19.0,298.0,243.0,3.0,0.0,4.0,15.0,19.0,919.8000000000002,17.0,6.0,14.0,6.0,2.0,68.0,141.0,12.0,53.0,12.0,61.0,17.0,1.0,5.0,26,2017-18,81.5,48.2
25791,S. Yago,DF,1992-12-16,Ligue 1,1573.0,21.0,518.0,402.0,3.0,0.0,2.0,15.0,108.0,4257.750000000005,18.0,78.0,1.0,1.0,0.0,46.0,75.0,11.0,12.0,37.0,185.0,112.0,35.0,14.0,25,2017-18,77.6,61.3
25800,É. Didot,MF,1983-07-24,Ligue 1,1636.0,23.0,948.0,771.0,1.0,1.0,3.0,22.0,152.0,6184.500000000004,24.0,117.0,13.0,4.0,2.0,28.0,63.0,3.0,7.0,36.0,141.0,85.0,27.0,20.0,34,2017-18,81.3,44.4
3276,A. Rami,DF,1985-12-27,Ligue 1,2957.0,33.0,1770.0,1584.0,3.0,1.0,2.0,9.0,351.0,15633.450000000015,3.0,195.0,12.0,2.0,1.0,21.0,33.0,12.0,45.0,46.0,174.0,163.0,66.0,99.0,32,2017-18,89.5,63.6
25805,F. Tabanou,MF,1989-01-30,Ligue 1,1047.0,14.0,458.0,352.0,3.0,2.0,1.0,18.0,81.0,3088.0499999999993,48.0,59.0,2.0,0.0,0.0,26.0,46.0,5.0,5.0,19.0,95.0,55.0,22.0,22.0,28,2017-18,76.9,56.5
38095,S. Gakpé,FW,1987-05-07,Ligue 1,1862.0,29.0,479.0,355.0,1.0,1.0,5.0,16.0,53.0,2249.1,33.0,21.0,30.0,13.0,3.0,71.0,148.0,12.0,76.0,10.0,90.0,49.0,8.0,16.0,30,2017-18,74.1,48.0
25809,E. Rivière,FW,1990-03-03,Ligue 1,2015.0,28.0,518.0,401.0,4.0,2.0,4.0,19.0,22.0,1057.35,7.0,10.0,64.0,22.0,5.0,62.0,224.0,11.0,191.0,12.0,86.0,21.0,1.0,79.0,27,2017-18,77.4,27.7
25826,B. André,MF,1990-08-03,Ligue 1,3043.0,34.0,1682.0,1402.0,4.0,2.0,18.0,34.0,209.0,8631.000000000002,26.0,123.0,29.0,9.0,3.0,104.0,255.0,6.0,93.0,67.0,296.0,231.0,37.0,193.0,27,2017-18,83.4,40.8
25829,P. Lasne,MF,1989-01-16,Ligue 1,3064.0,37.0,1673.0,1390.0,4.0,2.0,14.0,39.0,281.0,10576.649999999996,55.0,164.0,45.0,11.0,1.0,127.0,223.0,23.0,49.0,43.0,235.0,120.0,20.0,54.0,28,2017-18,83.1,57.0
25835,F. Sammaritano,MF,1986-03-23,Ligue 1,1434.0,26.0,575.0,463.0,6.0,4.0,5.0,30.0,70.0,2767.7999999999984,41.0,29.0,29.0,12.0,0.0,69.0,141.0,15.0,82.0,19.0,105.0,43.0,11.0,3.0,31,2017-18,80.5,48.9
3308,Pedro Mendes,DF,1990-10-01,Ligue 1,2856.0,34.0,1305.0,1104.0,0.0,0.0,2.0,18.0,285.0,11548.950000000013,10.0,219.0,9.0,3.0,1.0,39.0,70.0,1.0,38.0,55.0,242.0,185.0,93.0,67.0,27,2017-18,84.6,55.7
3314,Á. di María,MF,1988-02-14,Ligue 1,2121.0,30.0,1117.0,839.0,18.0,3.0,27.0,86.0,114.0,4610.550000000001,127.0,77.0,101.0,40.0,11.0,126.0,224.0,28.0,185.0,12.0,68.0,42.0,5.0,0.0,29,2017-18,75.1,56.2
3315,L. Diarra,MF,1985-03-10,Ligue 1,609.0,10.0,483.0,449.0,1.0,0.0,0.0,5.0,76.0,3396.7500000000005,1.0,37.0,0.0,0.0,0.0,40.0,68.0,4.0,2.0,8.0,48.0,17.0,7.0,10.0,32,2017-18,93.0,58.8
25845,S. Ruffier,GK,1986-09-27,Ligue 1,3060.0,34.0,679.0,583.0,0.0,0.0,0.0,0.0,344.0,13726.650000000001,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,11.0,4.0,31,2017-18,85.9,
25846,Y. Andreu,DF,1989-05-03,Ligue 1,2070.0,23.0,919.0,750.0,6.0,2.0,0.0,31.0,154.0,6041.700000000004,61.0,104.0,4.0,1.0,0.0,47.0,102.0,4.0,15.0,40.0,161.0,103.0,32.0,35.0,28,2017-18,81.6,46.1
408827,B. Srarfi,MF,1997-06-25,Ligue 1,865.0,24.0,358.0,297.0,1.0,0.0,2.0,14.0,25.0,1201.1999999999996,18.0,18.0,23.0,6.0,3.0,75.0,144.0,17.0,56.0,11.0,65.0,33.0,6.0,7.0,20,2017-18,83.0,52.1
25859,I. Diomandé,MF,1992-08-28,Ligue 1,746.0,11.0,273.0,235.0,0.0,1.0,1.0,3.0,49.0,2361.4500000000007,2.0,47.0,3.0,0.0,0.0,7.0,9.0,6.0,8.0,10.0,40.0,42.0,13.0,4.0,25,2017-18,86.1,77.8
25860,M. Gradel,FW,1987-11-30,Ligue 1,2467.0,29.0,850.0,540.0,22.0,1.0,16.0,71.0,94.0,3760.0500000000025,167.0,75.0,70.0,26.0,8.0,255.0,522.0,46.0,186.0,44.0,210.0,88.0,21.0,14.0,30,2017-18,63.5,48.9
3334,Dani Alves,DF,1983-05-06,Ligue 1,2096.0,25.0,1833.0,1573.0,18.0,5.0,23.0,95.0,216.0,10266.900000000007,104.0,153.0,28.0,6.0,1.0,81.0,154.0,19.0,57.0,54.0,226.0,105.0,9.0,19.0,34,2017-18,85.8,52.6
25864,L. Perrin,DF,1985-08-07,Ligue 1,2466.0,28.0,1440.0,1303.0,2.0,1.0,1.0,11.0,330.0,13179.599999999999,2.0,135.0,12.0,1.0,0.0,23.0,35.0,3.0,35.0,49.0,142.0,168.0,72.0,78.0,32,2017-18,90.5,65.7
25883,J. Sorbon,DF,1983-08-05,Ligue 1,2610.0,29.0,1058.0,948.0,0.0,0.0,0.0,3.0,207.0,9010.049999999997,0.0,114.0,5.0,1.0,0.0,20.0,38.0,1.0,23.0,56.0,169.0,182.0,80.0,39.0,34,2017-18,89.6,52.6
25889,R. Hamouma,FW,1987-03-29,Ligue 1,1852.0,29.0,532.0,412.0,7.0,1.0,5.0,37.0,43.0,1821.7499999999989,53.0,13.0,41.0,15.0,5.0,79.0,169.0,17.0,107.0,22.0,89.0,35.0,10.0,23.0,30,2017-18,77.4,46.7
326946,R. Coly,DF,1995-12-08,Ligue 1,618.0,7.0,355.0,316.0,1.0,0.0,1.0,8.0,28.0,1544.5499999999988,15.0,4.0,2.0,0.0,0.0,25.0,48.0,12.0,7.0,11.0,62.0,42.0,9.0,10.0,22,2017-18,89.0,52.1
25891,B. Nivet,MF,1977-01-02,Ligue 1,1361.0,25.0,661.0,529.0,5.0,2.0,14.0,33.0,86.0,3576.3000000000006,14.0,43.0,17.0,4.0,2.0,35.0,100.0,5.0,47.0,19.0,119.0,57.0,17.0,16.0,41,2017-18,80.0,35.0
97582,M. Konaté,FW,1993-04-03,Ligue 1,2481.0,33.0,438.0,317.0,5.0,1.0,3.0,30.0,29.0,1199.1000000000004,29.0,16.0,63.0,25.0,13.0,106.0,299.0,15.0,161.0,8.0,62.0,40.0,7.0,73.0,24,2017-18,72.4,35.5
70959,Edgar Ié,DF,1994-05-01,Ligue 1,3147.0,35.0,1684.0,1441.0,0.0,0.0,4.0,18.0,306.0,12661.950000000004,39.0,133.0,14.0,4.0,1.0,55.0,102.0,4.0,54.0,94.0,351.0,230.0,82.0,84.0,23,2017-18,85.6,53.9
99633,I. Lewczuk,DF,1985-05-30,Ligue 1,435.0,7.0,163.0,131.0,3.0,0.0,1.0,8.0,26.0,1054.2,12.0,9.0,0.0,0.0,0.0,4.0,10.0,0.0,4.0,8.0,45.0,15.0,4.0,12.0,32,2017-18,80.4,40.0
27955,G. Laborde,FW,1994-05-03,Ligue 1,954.0,19.0,205.0,143.0,2.0,0.0,1.0,5.0,9.0,382.19999999999993,16.0,5.0,25.0,12.0,3.0,34.0,113.0,11.0,91.0,7.0,43.0,10.0,2.0,46.0,23,2017-18,69.8,30.1
27958,T. Pellenard,DF,1994-03-04,Ligue 1,1427.0,18.0,731.0,568.0,4.0,1.0,6.0,29.0,142.0,5248.950000000001,53.0,82.0,1.0,0.0,0.0,36.0,75.0,10.0,14.0,27.0,135.0,66.0,23.0,20.0,23,2017-18,77.7,48.0
27959,T. Touré,FW,1993-12-27,Ligue 1,130.0,8.0,49.0,42.0,1.0,1.0,1.0,5.0,7.0,236.25000000000003,1.0,1.0,7.0,0.0,0.0,11.0,26.0,1.0,9.0,3.0,23.0,5.0,1.0,1.0,24,2017-18,85.7,42.3
25919,J. Palmieri,DF,1987-12-17,Ligue 1,1177.0,15.0,457.0,363.0,3.0,0.0,5.0,17.0,65.0,2741.5500000000015,35.0,39.0,3.0,1.0,0.0,25.0,52.0,2.0,11.0,23.0,104.0,60.0,19.0,13.0,30,2017-18,79.4,48.1
25923,N. de Préville,FW,1991-01-08,Ligue 1,2230.0,33.0,690.0,507.0,5.0,4.0,9.0,41.0,64.0,2424.4500000000003,50.0,31.0,65.0,16.0,6.0,148.0,354.0,37.0,175.0,37.0,146.0,68.0,12.0,33.0,27,2017-18,73.5,41.8
70981,Marçal,DF,1989-02-19,Ligue 1,1293.0,18.0,827.0,702.0,5.0,3.0,1.0,16.0,125.0,4675.649999999999,27.0,56.0,1.0,0.0,0.0,40.0,65.0,5.0,12.0,23.0,123.0,83.0,36.0,32.0,28,2017-18,84.9,61.5
290119,M. Niakhaté,DF,1996-03-08,Ligue 1,3104.0,35.0,1311.0,1098.0,0.0,1.0,4.0,11.0,324.0,12344.850000000006,10.0,183.0,17.0,3.0,0.0,48.0,74.0,17.0,44.0,72.0,229.0,198.0,98.0,76.0,21,2017-18,83.8,64.9
396616,R. Pierre-Gabriel,DF,1998-06-13,Ligue 1,1210.0,16.0,483.0,411.0,2.0,0.0,3.0,9.0,75.0,3034.4999999999986,13.0,32.0,6.0,3.0,0.0,45.0,81.0,10.0,12.0,26.0,111.0,35.0,23.0,10.0,19,2017-18,85.1,55.6
25930,M. Samassa,GK,1990-02-16,Ligue 1,1890.0,21.0,325.0,273.0,0.0,0.0,0.0,1.0,161.0,7000.350000000002,0.0,131.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,45.0,7.0,7.0,27,2017-18,84.0,100.0
25937,F. Bellugou,DF,1987-04-25,Ligue 1,2229.0,30.0,927.0,767.0,1.0,0.0,2.0,9.0,129.0,5478.9,6.0,112.0,1.0,0.0,0.0,34.0,71.0,1.0,21.0,44.0,170.0,115.0,26.0,55.0,30,2017-18,82.7,47.9
25938,C. Charrier,MF,1986-05-27,Ligue 1,104.0,3.0,64.0,53.0,0.0,0.0,3.0,3.0,8.0,280.35,4.0,6.0,2.0,0.0,0.0,5.0,20.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,31,2017-18,82.8,25.0
25939,M. Diallo,MF,1986-05-14,Ligue 1,1380.0,26.0,528.0,462.0,1.0,0.0,5.0,4.0,58.0,2658.5999999999995,2.0,25.0,34.0,17.0,5.0,27.0,48.0,3.0,80.0,30.0,122.0,65.0,12.0,102.0,31,2017-18,87.5,56.2
396628,N. Basin,DF,1998-07-22,Ligue 1,312.0,5.0,126.0,88.0,1.0,0.0,2.0,4.0,20.0,733.95,7.0,28.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,7.0,34.0,17.0,7.0,5.0,19,2017-18,69.8,71.4
25941,T. Giresse,MF,1981-05-25,Ligue 1,22.0,3.0,15.0,11.0,0.0,0.0,0.0,1.0,1.0,42.00000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,2017-18,73.3,
25942,G. Imbula,MF,1992-09-12,Ligue 1,2255.0,28.0,1140.0,1014.0,3.0,0.0,8.0,18.0,164.0,6695.8499999999985,11.0,64.0,34.0,10.0,1.0,178.0,307.0,43.0,29.0,25.0,118.0,65.0,5.0,17.0,25,2017-18,88.9,58.0
25943,C. Kerbrat,DF,1986-04-02,Ligue 1,3321.0,37.0,1621.0,1377.0,0.0,0.0,3.0,9.0,389.0,15924.300000000017,5.0,299.0,8.0,2.0,1.0,20.0,32.0,3.0,40.0,65.0,208.0,241.0,156.0,46.0,31,2017-18,84.9,62.5
255320,Boschilia,MF,1996-03-05,Ligue 1,79.0,4.0,42.0,34.0,0.0,0.0,0.0,0.0,1.0,73.5,2.0,2.0,4.0,1.0,0.0,5.0,13.0,2.0,3.0,1.0,9.0,2.0,0.0,0.0,21,2017-18,81.0,38.5
138577,C. Philipps,MF,1994-03-08,Ligue 1,852.0,11.0,429.0,356.0,2.0,0.0,3.0,8.0,72.0,3031.3500000000013,5.0,65.0,4.0,1.0,0.0,12.0,34.0,1.0,7.0,19.0,82.0,49.0,6.0,9.0,23,2017-18,83.0,35.3
25947,B. Sankoh,DF,1992-03-20,Ligue 1,1536.0,26.0,518.0,437.0,1.0,0.0,1.0,6.0,63.0,2893.7999999999993,4.0,27.0,3.0,1.0,0.0,48.0,89.0,4.0,10.0,39.0,133.0,107.0,33.0,31.0,25,2017-18,84.4,53.9
38236,J. Delaplace,MF,1986-03-20,Ligue 1,579.0,12.0,210.0,157.0,2.0,1.0,0.0,7.0,20.0,1114.05,9.0,23.0,8.0,1.0,0.0,12.0,24.0,4.0,10.0,10.0,57.0,35.0,10.0,7.0,31,2017-18,74.8,50.0
134494,V. Germain,FW,1990-04-17,Ligue 1,2169.0,35.0,470.0,360.0,7.0,4.0,6.0,32.0,24.0,1356.5999999999997,33.0,14.0,52.0,28.0,9.0,20.0,71.0,2.0,154.0,12.0,62.0,37.0,15.0,46.0,27,2017-18,76.6,28.2
134496,M. Maignan,GK,1995-07-03,Ligue 1,3060.0,34.0,721.0,645.0,0.0,0.0,0.0,0.0,348.0,12330.150000000016,0.0,169.0,0.0,0.0,0.0,14.0,17.0,0.0,1.0,2.0,2.0,57.0,9.0,15.0,22,2017-18,89.5,82.4
25957,K. Adénon,DF,1985-07-28,Ligue 1,2919.0,34.0,1105.0,954.0,0.0,1.0,0.0,4.0,233.0,9858.449999999993,0.0,120.0,4.0,0.0,0.0,23.0,41.0,0.0,25.0,65.0,228.0,244.0,144.0,66.0,32,2017-18,86.3,56.1
374118,Q. Boisgard,MF,1997-03-17,Ligue 1,178.0,6.0,79.0,51.0,1.0,0.0,2.0,3.0,8.0,285.6000000000001,9.0,2.0,1.0,1.0,0.0,15.0,32.0,1.0,12.0,1.0,15.0,4.0,1.0,5.0,20,2017-18,64.6,46.9
40301,Lucas Lima,DF,1991-10-10,Ligue 1,2658.0,33.0,1144.0,807.0,14.0,1.0,5.0,69.0,247.0,9313.499999999996,163.0,182.0,31.0,8.0,2.0,90.0,219.0,20.0,27.0,53.0,258.0,160.0,43.0,43.0,26,2017-18,70.5,41.1
134512,C. Jean,FW,1995-07-15,Ligue 1,1686.0,32.0,448.0,328.0,9.0,2.0,5.0,31.0,38.0,1567.6499999999999,57.0,40.0,25.0,8.0,1.0,80.0,139.0,18.0,50.0,9.0,77.0,41.0,6.0,21.0,22,2017-18,73.2,57.6
3450,R. Falcao,FW,1986-02-10,Ligue 1,2140.0,26.0,504.0,410.0,3.0,3.0,5.0,22.0,26.0,1243.2000000000003,9.0,16.0,65.0,31.0,18.0,114.0,269.0,9.0,170.0,8.0,57.0,38.0,5.0,40.0,31,2017-18,81.3,42.4
247162,Brandon,FW,1995-02-04,Ligue 1,353.0,10.0,102.0,81.0,2.0,0.0,3.0,7.0,4.0,222.60000000000005,11.0,0.0,5.0,4.0,1.0,23.0,53.0,5.0,19.0,11.0,39.0,16.0,3.0,2.0,22,2017-18,79.4,43.4
437636,J. Deminguet,MF,1998-01-07,Ligue 1,531.0,12.0,184.0,133.0,1.0,1.0,0.0,6.0,15.0,721.3500000000004,26.0,12.0,6.0,5.0,1.0,18.0,52.0,12.0,14.0,10.0,50.0,27.0,10.0,9.0,19,2017-18,72.3,34.6
25988,H. Bedimo,DF,1984-06-04,Ligue 1,40.0,3.0,20.0,18.0,0.0,0.0,0.0,0.0,5.0,131.25,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,33,2017-18,90.0,66.7
25990,M. Deplagne,DF,1991-10-01,Ligue 1,2437.0,28.0,1016.0,839.0,5.0,2.0,0.0,19.0,172.0,7146.299999999999,55.0,106.0,6.0,3.0,0.0,58.0,112.0,13.0,27.0,47.0,199.0,179.0,42.0,56.0,26,2017-18,82.6,51.8
25993,Hilton,DF,1977-09-13,Ligue 1,2430.0,27.0,1000.0,823.0,0.0,0.0,1.0,12.0,294.0,10907.399999999996,4.0,251.0,18.0,4.0,0.0,26.0,39.0,4.0,40.0,56.0,161.0,164.0,68.0,67.0,40,2017-18,82.3,66.7
134540,L. Kurzawa,DF,1992-09-04,Ligue 1,1705.0,20.0,919.0,794.0,3.0,0.0,4.0,24.0,80.0,3826.199999999997,52.0,17.0,18.0,3.0,2.0,39.0,86.0,11.0,79.0,31.0,152.0,87.0,21.0,37.0,25,2017-18,86.4,45.3
25996,M. Yanga-Mbiwa,DF,1989-05-15,Ligue 1,129.0,2.0,100.0,93.0,0.0,0.0,0.0,0.0,18.0,847.3500000000003,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,9.0,1.0,3.0,0.0,28,2017-18,93.0,100.0
134542,N. Mendy,MF,1992-06-23,Ligue 1,967.0,14.0,707.0,654.0,0.0,1.0,1.0,3.0,92.0,4072.9500000000003,0.0,47.0,1.0,0.0,0.0,21.0,40.0,2.0,0.0,12.0,84.0,40.0,5.0,2.0,25,2017-18,92.5,52.5
25999,R. Cabella,MF,1990-03-08,Ligue 1,2321.0,29.0,1454.0,1228.0,8.0,5.0,26.0,85.0,198.0,7943.250000000004,61.0,69.0,60.0,26.0,8.0,199.0,363.0,54.0,123.0,42.0,184.0,58.0,4.0,7.0,27,2017-18,84.5,54.8
253333,A. Blin,MF,1996-09-16,Ligue 1,1883.0,26.0,727.0,594.0,0.0,3.0,1.0,10.0,115.0,4636.800000000001,19.0,78.0,9.0,3.0,1.0,39.0,76.0,4.0,34.0,34.0,198.0,110.0,19.0,44.0,21,2017-18,81.7,51.3
26006,J. Tinhan,FW,1989-06-01,Ligue 1,69.0,5.0,19.0,9.0,0.0,0.0,0.0,1.0,0.0,30.450000000000003,4.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,6.0,1.0,4.0,3.0,1.0,1.0,28,2017-18,47.4,40.0
28055,Q. Beunardeau,GK,1994-02-27,Ligue 1,38.0,1.0,13.0,11.0,0.0,0.0,0.0,0.0,10.0,412.6500000000001,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2017-18,84.6,
26008,S. Camara,FW,1982-12-22,Ligue 1,923.0,24.0,225.0,164.0,4.0,1.0,1.0,10.0,16.0,642.6000000000003,14.0,5.0,18.0,6.0,2.0,27.0,79.0,5.0,64.0,4.0,24.0,16.0,10.0,32.0,35,2017-18,72.9,34.2
273819,Xeka,MF,1994-11-10,Ligue 1,1408.0,18.0,637.0,539.0,1.0,1.0,3.0,23.0,86.0,3315.899999999999,10.0,68.0,32.0,10.0,2.0,59.0,130.0,6.0,58.0,27.0,128.0,67.0,21.0,14.0,23,2017-18,84.6,45.4
26016,B. Lecomte,GK,1991-04-26,Ligue 1,3420.0,38.0,695.0,580.0,0.0,0.0,0.0,0.0,419.0,15478.050000000003,0.0,285.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,62.0,8.0,18.0,26,2017-18,83.5,100.0
142755,B. Traoré,FW,1995-09-06,Ligue 1,2293.0,31.0,1003.0,836.0,7.0,3.0,17.0,46.0,84.0,3672.8999999999996,34.0,32.0,79.0,30.0,13.0,130.0,270.0,26.0,156.0,15.0,97.0,101.0,28.0,30.0,22,2017-18,83.3,48.1
101795,L. Traoré,FW,1990-08-20,Ligue 1,775.0,18.0,149.0,103.0,1.0,2.0,0.0,4.0,12.0,552.3,2.0,11.0,7.0,4.0,0.0,37.0,128.0,3.0,63.0,9.0,35.0,22.0,13.0,73.0,27,2017-18,69.1,28.9
26024,W. Lautoa,DF,1987-08-25,Ligue 1,622.0,10.0,276.0,240.0,0.0,0.0,0.0,1.0,41.0,1798.6499999999994,1.0,34.0,1.0,0.0,0.0,8.0,15.0,2.0,5.0,15.0,54.0,35.0,16.0,19.0,30,2017-18,87.0,53.3
28073,S. Ngom,FW,1993-03-07,Ligue 1,458.0,12.0,140.0,109.0,3.0,0.0,4.0,9.0,13.0,481.95000000000005,9.0,5.0,9.0,4.0,1.0,38.0,75.0,1.0,45.0,4.0,33.0,14.0,2.0,8.0,24,2017-18,77.9,50.7
26033,Y. Jouffre,MF,1984-07-23,Ligue 1,277.0,4.0,165.0,143.0,2.0,0.0,2.0,3.0,19.0,950.2499999999999,8.0,17.0,1.0,0.0,0.0,9.0,26.0,0.0,5.0,4.0,18.0,6.0,1.0,1.0,33,2017-18,86.7,34.6
26042,K. Monnet-Paquet,FW,1988-08-19,Ligue 1,1770.0,30.0,635.0,517.0,8.0,2.0,3.0,41.0,46.0,2419.2000000000003,43.0,17.0,24.0,10.0,2.0,73.0,209.0,22.0,106.0,31.0,150.0,57.0,12.0,30.0,29,2017-18,81.4,34.9
26044,G. Sunu,FW,1991-03-30,Ligue 1,645.0,20.0,226.0,183.0,0.0,0.0,5.0,12.0,23.0,958.6499999999997,23.0,1.0,10.0,2.0,1.0,38.0,100.0,10.0,28.0,0.0,29.0,14.0,0.0,18.0,26,2017-18,81.0,38.0
85438,R. Berič,FW,1991-06-17,Ligue 1,1044.0,15.0,160.0,119.0,1.0,1.0,2.0,4.0,3.0,322.35,7.0,3.0,22.0,14.0,7.0,28.0,87.0,1.0,58.0,8.0,47.0,21.0,2.0,15.0,26,2017-18,74.4,32.2
26046,L. Bonnefoi,GK,1983-09-20,Ligue 1,270.0,3.0,37.0,32.0,0.0,0.0,0.0,0.0,23.0,886.2,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,34,2017-18,86.5,
449985,A. Gouiri,FW,2000-02-16,Ligue 1,79.0,7.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,30.450000000000003,1.0,1.0,3.0,2.0,0.0,7.0,11.0,0.0,6.0,2.0,7.0,2.0,0.0,0.0,17,2017-18,77.8,63.6
300485,Malcom,FW,1997-02-26,Ligue 1,2858.0,35.0,1327.0,1095.0,17.0,4.0,18.0,112.0,140.0,5939.850000000005,88.0,62.0,74.0,32.0,12.0,300.0,558.0,77.0,148.0,14.0,107.0,47.0,2.0,17.0,20,2017-18,82.5,53.8
26055,J. Ielsch,DF,1983-03-05,Ligue 1,615.0,11.0,213.0,154.0,1.0,0.0,2.0,8.0,33.0,1318.8,7.0,31.0,6.0,0.0,0.0,13.0,30.0,3.0,11.0,16.0,70.0,35.0,10.0,3.0,34,2017-18,72.3,43.3
26065,J. Martin,MF,1990-04-09,Ligue 1,3039.0,36.0,1584.0,1401.0,6.0,1.0,8.0,38.0,201.0,8238.30000000001,28.0,78.0,27.0,11.0,4.0,89.0,193.0,10.0,64.0,55.0,225.0,126.0,26.0,61.0,27,2017-18,88.4,46.1
28115,N. Fekir,MF,1993-07-18,Ligue 1,2481.0,30.0,1083.0,929.0,12.0,3.0,19.0,77.0,128.0,5766.600000000008,32.0,49.0,92.0,48.0,18.0,299.0,534.0,32.0,175.0,30.0,180.0,30.0,2.0,21.0,24,2017-18,85.8,56.0
26068,L. Puyo,MF,1988-12-19,Ligue 1,165.0,8.0,110.0,89.0,1.0,0.0,0.0,5.0,23.0,786.45,4.0,22.0,1.0,0.0,0.0,2.0,10.0,0.0,2.0,4.0,21.0,16.0,6.0,0.0,29,2017-18,80.9,20.0
28117,R. Ghezzal,MF,1992-05-09,Ligue 1,992.0,26.0,511.0,396.0,5.0,3.0,10.0,32.0,48.0,2234.4000000000005,31.0,34.0,29.0,7.0,2.0,89.0,174.0,23.0,69.0,18.0,102.0,46.0,1.0,8.0,25,2017-18,77.5,51.1
26069,H. Bazile,FW,1990-03-18,Ligue 1,878.0,19.0,274.0,172.0,2.0,0.0,2.0,15.0,20.0,732.9,68.0,14.0,18.0,5.0,0.0,79.0,167.0,6.0,36.0,17.0,63.0,58.0,3.0,12.0,27,2017-18,62.8,47.3
28122,Y. Benzia,FW,1994-09-08,Ligue 1,2304.0,31.0,1273.0,1054.0,11.0,4.0,29.0,53.0,169.0,6891.149999999999,30.0,78.0,28.0,8.0,1.0,163.0,287.0,26.0,46.0,51.0,233.0,75.0,8.0,12.0,23,2017-18,82.8,56.8
28123,C. N'Jie,FW,1993-08-15,Ligue 1,869.0,22.0,188.0,152.0,3.0,3.0,5.0,15.0,17.0,629.9999999999998,12.0,5.0,32.0,13.0,7.0,46.0,99.0,13.0,73.0,6.0,45.0,7.0,1.0,8.0,24,2017-18,80.9,46.5
144867,K. Malcuit,DF,1991-07-31,Ligue 1,1817.0,23.0,1032.0,827.0,6.0,5.0,9.0,41.0,149.0,6227.550000000006,75.0,64.0,10.0,3.0,0.0,136.0,242.0,42.0,38.0,52.0,171.0,99.0,28.0,13.0,26,2017-18,80.1,56.2
26085,F. Pogba,DF,1990-08-19,Ligue 1,322.0,5.0,129.0,101.0,1.0,0.0,1.0,5.0,34.0,1225.3500000000001,9.0,20.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,2.0,17.0,20.0,11.0,6.0,27,2017-18,78.3,71.4
26086,I. Traoré,DF,1986-08-18,Ligue 1,2857.0,32.0,1070.0,915.0,0.0,0.0,0.0,4.0,221.0,9721.950000000012,1.0,144.0,14.0,7.0,3.0,21.0,40.0,5.0,39.0,54.0,180.0,150.0,78.0,43.0,31,2017-18,85.5,52.5
26093,M. Le Bihan,FW,1990-05-16,Ligue 1,100.0,7.0,47.0,41.0,1.0,0.0,0.0,4.0,2.0,124.95000000000002,3.0,1.0,1.0,0.0,0.0,6.0,19.0,0.0,9.0,0.0,4.0,1.0,0.0,1.0,27,2017-18,87.2,31.6
26100,N. Sliti,MF,1992-07-27,Ligue 1,2299.0,31.0,769.0,564.0,17.0,4.0,19.0,74.0,99.0,4150.649999999999,52.0,50.0,56.0,25.0,7.0,258.0,444.0,54.0,103.0,34.0,154.0,57.0,3.0,12.0,25,2017-18,73.3,58.1
470517,L. Goudiaby,MF,1997-01-09,Ligue 1,85.0,2.0,24.0,20.0,0.0,0.0,0.0,1.0,5.0,161.70000000000002,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,10.0,9.0,1.0,0.0,20,2017-18,83.3,50.0
